,review_for,review_id,username,user_url,published,date_retrieved,num_stars,num_reviews,review_text,lang
1991,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSURBbGVxV2d3RRAB,Melodie Averna,https://www.google.com/maps/contrib/108733391778962926117/reviews?hl=en-US,4 years ago,2021-06-30 11:10:15.721893,4.0,78,"(Translated by Google) Well located station with many bus lines. Several traders are located near the entrance which is very convenient.

(Original)
Station bien située comprenant de nombreuses lignes d'autobus. Plusieurs commerçants se trouvent près de l'entrée ce qui est très pratique.",fr
1992,Longueuil–Université-de-Sherbrooke,ChZDSUhNMG9nS0VJQ0FnSUNBbmQ3T09nEAE,Vincent Fortier,https://www.google.com/maps/contrib/102200997375245262415/reviews?hl=en-US,5 years ago,2021-06-30 11:10:15.722676,5.0,138,"(Translated by Google) Fast, clean and almost never a principal!
The tim is always full of people.

(Original)
Rapide, propre et presque jamais de mandiant!
Le tim est toujours plein de monde.",fr
1993,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSURRaE5IWTNBRRAB,magda m,https://www.google.com/maps/contrib/108851012078625192614/reviews?hl=en-US,4 years ago,2021-06-30 11:10:15.723460,4.0,194,"(Translated by Google) Station quite clean. No elevators and lots of vacant premises.

(Original)
Station assez propre. Pas d'ascenseurs et beaucoup de locaux vacants.",fr
1994,Longueuil–Université-de-Sherbrooke,ChZDSUhNMG9nS0VJQ0FnSUNBM01td1NREAE,Matte Dominic,https://www.google.com/maps/contrib/111098961209455274716/reviews?hl=en-US,5 years ago,2021-06-30 11:10:15.724246,5.0,480,"(Translated by Google) Grand terminus for buses on the south shore, at a metro station (Longueuil station). A lot of little restaurant and toilets. Place to wait are carpool from AmigoExpress

(Original)
Grand terminus pour les bus de la rive-sud, à une station de métro (station Longueuil). Beaucoup de petit restaurant et toilettes. Endroit pour attendre sont covoiturage de AmigoExpress",fr
1995,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSURBbmFQZXpnRRAB,Julien Paquier-Galliard,https://www.google.com/maps/contrib/102591920577692288246/reviews?hl=en-US,5 years ago,2021-06-30 11:10:15.725032,4.0,1,"(Translated by Google) If you go in the direction Montreal - Longueuil, do not forget that with your Opus card you will not be able to return without buying a ticket. (The monthly opus subscription of the island of Montreal does not work in Longueuil) It will be the same if you want to take a bus

(Original)
Si vous allez dans le sens Montreal - Longueuil, ne pas oublier qu'avec votre carte Opus vous ne pourrez revenir sans acheter un ticket .(L'abonnement mensuel opus de l'ile de Montréal ne fonctionne pas à Longueuil) Ca sera pareil si vous voulez prendre un Bus",fr
1996,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSUNRNk55bGpBRRAB,Christopher Quenneville,https://www.google.com/maps/contrib/105424134958999783396/reviews?hl=en-US,3 years ago,2021-06-30 11:10:15.725815,4.0,22,"(Translated by Google) Bus terminus and yellow metro line leading to Berry-Uquam, junction between the yellow, orange and green lines.

A metro ticket for Montreal will not work with the Longeuil metro, you have to pay again.

Lots of small restaurants are available such as McDonald's, Tim Hortons, A&W and Subway.

Toilets are available.

(Original)
Terminus d'autobus et ligne jaune de metro conduisant à Berry-Uquam, jonction entre les lignes jaune, orange et verte.

Un billet de metro pour Montréal ne fonctionneras pas avec le metro de longueuil, il faut repayer.

Pleins de petits restaurants sont disponible tels que McDonald's, Tim Hortons, A&W et Subway.

Des toilettes sont disponibles.",fr
1997,Longueuil–Université-de-Sherbrooke,ChZDSUhNMG9nS0VJQ0FnSUNBcGJIV0ZREAE,Serge Desmarais,https://www.google.com/maps/contrib/114020227859485460835/reviews?hl=en-US,3 years ago,2021-06-30 11:10:15.726603,4.0,20,"(Translated by Google) Presence of restaurant, (convenient)
Many possibilities for travel

(Original)
Présence de resto,(commode)
Nombreuses possibilités pour le voyage",fr
1998,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSUN3cW91ZHBRRRAB,Julie Emilie Blaise Debord,https://www.google.com/maps/contrib/112374527030110888639/reviews?hl=en-US,3 years ago,2021-06-30 11:10:15.727392,4.0,58,"(Translated by Google) Lots of small restaurants and toilets ... The ice cream makers are there for good take-out cupcakes ... Oar against the ventilation of the terminal leaves something to be desired, summer is very hot.

(Original)
Beaucoup de petits resto et toilettes... Les glaceurs sont là pour des bons cupcake à emporter... Oar contre la ventilation du terminus laisse à desirer, l'ete c'est tres chaud.",fr
1999,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSURBb3I3cHhRRRAB,khalil bennani,https://www.google.com/maps/contrib/103470039021071206333/reviews?hl=en-US,4 years ago,2021-06-30 11:10:15.728175,5.0,362,"(Translated by Google) Well organized station, security guards all the time, 15 min debarkation, and parking not far

(Original)
Station Bien organisée, des agents de securite tout le temps, debarcadere de 15 min , et stationement pas loin",fr
2000,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSUN3aC1PVGlnRRAB,Enrique Pidal,https://www.google.com/maps/contrib/110226277707331482591/reviews?hl=en-US,2 years ago,2021-06-30 11:10:15.728957,4.0,425,"(Translated by Google) The best and cheapest way to get around the city

(Original)
La mejor y más barata manera de moverse por la ciudad",es
2001,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSURNaDdPNHpnRRAB,Rick Duc,https://www.google.com/maps/contrib/111331563292531265531/reviews?hl=en-US,a year ago,2021-06-30 11:10:15.729739,3.0,121,"(Translated by Google) Lack of security inside

(Original)
Manqué de sécurité à l'intérieur",fr
2002,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSURRalppY3RnRRAB,Marc-Andre Boisvert,https://www.google.com/maps/contrib/113464764610965210289/reviews?hl=en-US,6 years ago,2021-06-30 11:10:15.730522,5.0,1,"(Translated by Google) Best EVER metro station!

(Original)
Meilleure station de métro EVER!",fr
2003,Longueuil–Université-de-Sherbrooke,ChZDSUhNMG9nS0VJQ0FnSURnOUp2Q2NREAE,daniel plouffe,https://www.google.com/maps/contrib/105710346610056611881/reviews?hl=en-US,5 years ago,2021-06-30 11:10:15.731303,5.0,79,"(Translated by Google) Very secure

(Original)
Très sécuritaire",fr
2004,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSURBNTRya2dnRRAB,Louis Caron,https://www.google.com/maps/contrib/117772307579861599405/reviews?hl=en-US,4 years ago,2021-06-30 11:10:15.732092,2.0,444,"(Translated by Google) Just concrete. Would need a facelift.

(Original)
Juste du béton. Aurait besoin d'une cure de rajeunissement.",fr
2005,Longueuil–Université-de-Sherbrooke,ChZDSUhNMG9nS0VJQ0FnSUNnczZtb0NBEAE,Jacob Gervais,https://www.google.com/maps/contrib/109498532060920180258/reviews?hl=en-US,5 years ago,2021-06-30 11:10:15.732876,5.0,159,"(Translated by Google) Full of good restaurant!

(Original)
Plein de bon restaurant!",fr
2006,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSURzNGRmcjVBRRAB,Patrick Salvas (GeniusPat),https://www.google.com/maps/contrib/115528250495122034118/reviews?hl=en-US,a year ago,2021-06-30 11:10:15.733725,5.0,114,"(Translated by Google) All amenities

(Original)
Toutes les commodités",fr
2007,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSUNvdzlMU3JnRRAB,Kymalia Aspell,https://www.google.com/maps/contrib/113616372977403282005/reviews?hl=en-US,2 years ago,2021-06-30 11:10:15.734510,4.0,12,"(Translated by Google) It's a terminus what xd

(Original)
C'est un terminus quoi xd",fr
2008,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSURzaVAtT3NRRRAB,Jesse Jane Cash,https://www.google.com/maps/contrib/101327638016824654207/reviews?hl=en-US,a year ago,2021-06-30 11:10:15.735294,5.0,36,"(Translated by Google) It's my favorite station

(Original)
C'est ma station favoris",fr
2009,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSUN3d295X3l3RRAB,Vincent Courchesne,https://www.google.com/maps/contrib/109017041741446255524/reviews?hl=en-US,2 years ago,2021-06-30 11:10:15.736078,1.0,11,"(Translated by Google) Why don't you accept credit card payments at Longueuil Université de Sherbrooke station to take the metro?

(Original)
Pourquoi est-ce que vous acceptez pas les paiements par carte de crédit à la station Longueuil Université de Sherbrooke pour prendre le métro?",fr
2010,Longueuil–Université-de-Sherbrooke,ChZDSUhNMG9nS0VJQ0FnSUNBd0t1N0NREAE,frederic jacoberger,https://www.google.com/maps/contrib/108833116726285044761/reviews?hl=en-US,3 years ago,2021-06-30 11:10:15.736990,2.0,456,"(Translated by Google) Dirty and impractical

(Original)
Sale et pas pratique",fr
2011,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSUNnbS1IcDZRRRAB,de la,https://www.google.com/maps/contrib/111837065905175741321/reviews?hl=en-US,3 years ago,2021-06-30 11:10:15.737770,5.0,3,"(Translated by Google) perfect a1

(Original)
parfait a1",fr
2012,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSURndFo2ZDJBRRAB,Robert Langlois,https://www.google.com/maps/contrib/113086503552417170236/reviews?hl=en-US,4 years ago,2021-06-30 11:10:15.738554,5.0,60,"(Translated by Google) Several restaurants, a hair salon, a pharmacy

(Original)
Plusieurs restos, un salon coiffure, une pharmacie",fr
2013,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSURBbUpMbHBBRRAB,Hubert Ngankam,https://www.google.com/maps/contrib/116555500076369196748/reviews?hl=en-US,4 years ago,2021-06-30 11:10:15.739336,5.0,187,"(Translated by Google) Friendly

(Original)
Sympa",fr
2014,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSURBaDQtQ3NnRRAB,Andre Robert,https://www.google.com/maps/contrib/101990126020763815629/reviews?hl=en-US,4 years ago,2021-06-30 11:10:15.740121,3.0,393,"(Translated by Google) Wait too long for the world i i the

(Original)
Attendre trop long pour le monde qu'il i la",fr
2015,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSUNnOVpqcnRnRRAB,ernest stewart,https://www.google.com/maps/contrib/105107284181787773625/reviews?hl=en-US,4 years ago,2021-06-30 11:10:15.740900,4.0,1,"(Translated by Google) Thank you

(Original)
Merci",fr
2016,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSURBNXNMb19BRRAB,Simon Moreau,https://www.google.com/maps/contrib/106856569508895476447/reviews?hl=en-US,4 years ago,2021-06-30 11:10:15.741683,5.0,276,"(Translated by Google) Full RTL buses full of restaurant

(Original)
Pleins autobus RTL plein de restaurant",fr
2017,Côte-Vertu,ChZDSUhNMG9nS0VJQ0FnSUNLaTdiWmJBEAE,Steve Baillargeon,https://www.google.com/maps/contrib/118387448161583513310/reviews?hl=en-US,2 months ago,2021-06-30 10:26:46.209213,5.0,191,"(Translated by Google) Since 2012, I have been there often with my friend and there are many interesting spots outside (McDonald's, Cosmix, A&W, etc.) Also, to go to the corner of Sphèretech 14, please take the 121 west bus.

(Original)
Depuis 2012, j'y ai été souvent avec mon amie et il y a beaucoup de spots intéressants en dehors (McDonald's, Cosmix, A&W, etc.) Aussi, pour aller dans le coin du Sphèretech 14, svp prenez le bus 121 ouest.",fr
2018,Côte-Vertu,ChZDSUhNMG9nS0VJQ0FnSUN5dmVEVVFnEAE,Lanty Stark,https://www.google.com/maps/contrib/108165215320066671144/reviews?hl=en-US,4 months ago,2021-06-30 10:26:46.210466,2.0,68,"(Translated by Google) Quite crowded in this area last time I went (pre-Covid)

(Original)
Pas mal bondé dans ce secteur la dernière fois que je suis allé (pré-Covid)",fr
2019,Côte-Vertu,ChdDSUhNMG9nS0VJQ0FnSURTa3V1b25BRRAB,antonio pedro firmino,https://www.google.com/maps/contrib/115979074662382804369/reviews?hl=en-US,6 months ago,2021-06-30 10:26:46.211559,5.0,115,"(Translated by Google) Nice place with a mini shopping center stuck on the Côte Vertu metro

(Original)
Belle endroit avec un mini centre d'achat collée sur le métro Côte Vertu",fr
2020,Côte-Vertu,ChZDSUhNMG9nS0VJQ0FnSUR5cTZPWmRBEAE,Abdelkader Akil,https://www.google.com/maps/contrib/105161397917059905440/reviews?hl=en-US,3 months ago,2021-06-30 10:26:46.212844,1.0,122,"(Translated by Google) Very ordinary
Subway station

(Original)
Très ordinaire
Une station de métro",fr
2021,Côte-Vertu,ChdDSUhNMG9nS0VJQ0FnSUNjNDRiWm1RRRAB,Les entreprises Lamontagnes,https://www.google.com/maps/contrib/104931565424763064143/reviews?hl=en-US,a year ago,2021-06-30 10:26:46.214045,5.0,16,"(Translated by Google) I recommend you based on my personal experience that I have had. This company is professional and very honest. They have a wide range of products and that means that you have more choices to finally make your purchases to the heart. They have no reports of spam or theft. that's a plus for a company.

(Original)
Je vous recommande basant sur mon expérience personnelle que j’ai eue. Cette compagnie est professionnelle et très honnête. Ils ont une vaste gamme de produits et cela signifie que vous avez plus de choix pour finalement faire vos achats à plein cœur. Ils n’ont aucun rapport de spam ou de vol. ca c’est un plus pour une compagnie.",fr
2022,Côte-Vertu,ChZDSUhNMG9nS0VJQ0FnSURVNThLN2F3EAE,Yoann Lussier,https://www.google.com/maps/contrib/108366424979984064344/reviews?hl=en-US,a year ago,2021-06-30 10:26:46.215236,4.0,3,"(Translated by Google) Going to the end of the orange line is not an end in itself. From here you can go to many good restaurants and the Place Vertu is a ten minute walk away. The station is well maintained and since this is the beginning of the line, it is easy to find a seat.

(Original)
Se rendre au terminus de la ligne orange n'est pas une fin en soit. De ce lieu vous pouvez vous rendre à pleins de bons petits restaurants et la Place Vertu à dix minutes de marche. La station est bien entretenue et puisque c'est le début de la ligne, alors il est facile de se trouver une place assise.",fr
